-------------------------------G4_H
-------------------------------gamma
### Fill Cross Sections for gamma off H
-------------------------------------------------------------
    N     E(MeV)   Elastic(b)   Inelastic(b)   Total(b)
  589   7.852e+04           0   0.0001154    0.0001154
  590   8.035e+04           0   0.0001155    0.0001155
  591   8.222e+04           0   0.0001156    0.0001156
  592   8.414e+04           0   0.0001157    0.0001157
  593    8.61e+04           0   0.0001158    0.0001158
  594    8.81e+04           0   0.0001159    0.0001159
  595   9.016e+04           0   0.0001159    0.0001159
  596   9.226e+04           0    0.000116     0.000116
  597   9.441e+04           0   0.0001161    0.0001161
  598   9.661e+04           0   0.0001162    0.0001162
  599   9.886e+04           0   0.0001163    0.0001163
  600   1.012e+05           0   0.0001164    0.0001164
  601   1.035e+05           0   0.0001165    0.0001165
  602   1.059e+05           0   0.0001166    0.0001166
  603   1.084e+05           0   0.0001167    0.0001167
  604   1.109e+05           0   0.0001168    0.0001168
  605   1.135e+05           0   0.0001169    0.0001169
  606   1.161e+05           0    0.000117     0.000117
  607   1.189e+05           0   0.0001172    0.0001172
  608   1.216e+05           0   0.0001173    0.0001173
  609   1.245e+05           0   0.0001174    0.0001174
  610   1.274e+05           0   0.0001175    0.0001175
  611   1.303e+05           0   0.0001176    0.0001176
  612   1.334e+05           0   0.0001177    0.0001177
  613   1.365e+05           0   0.0001179    0.0001179
  614   1.396e+05           0    0.000118     0.000118
  615   1.429e+05           0   0.0001181    0.0001181
  616   1.462e+05           0   0.0001182    0.0001182
  617   1.496e+05           0   0.0001184    0.0001184
  618   1.531e+05           0   0.0001185    0.0001185
  619   1.567e+05           0   0.0001186    0.0001186
  620   1.603e+05           0   0.0001188    0.0001188
  621   1.641e+05           0   0.0001189    0.0001189
  622   1.679e+05           0   0.0001191    0.0001191
  623   1.718e+05           0   0.0001192    0.0001192
  624   1.758e+05           0   0.0001193    0.0001193
  625   1.799e+05           0   0.0001195    0.0001195
  626   1.841e+05           0   0.0001196    0.0001196
  627   1.884e+05           0   0.0001198    0.0001198
  628   1.928e+05           0   0.0001199    0.0001199
  629   1.972e+05           0   0.0001201    0.0001201
  630   2.018e+05           0   0.0001202    0.0001202
  631   2.065e+05           0   0.0001204    0.0001204
  632   2.113e+05           0   0.0001205    0.0001205
  633   2.163e+05           0   0.0001207    0.0001207
  634   2.213e+05           0   0.0001209    0.0001209
  635   2.265e+05           0    0.000121     0.000121
  636   2.317e+05           0   0.0001212    0.0001212
  637   2.371e+05           0   0.0001214    0.0001214
  638   2.427e+05           0   0.0001215    0.0001215
