# FILE_NAME
# REACTION
# BEAM_MASS TARGET_MASS THRESHOLD FINAL_STATE_MULTIPLICITY
# NUMBER_OF_DATA_POINTS
# POINT_NUMBER PLAB(GEV/C) PLAB_MIN PLAB_MAX SIG(MB) STA_ERR+ STA_ERR- SY_ER+(PCT) SY_ER-(PCT) REFERENCE FLAG
#  FORMAT(I5,1X,4F11.5,2F8.4,1X,2F6.1,A)
# -------------------------------------------------------------------------------------------------------
# GAMMAP_TOTAL.DAT
# GAMMA P --> X
# 0.          0.938270      0.            0
# 319
 1    0.18800    0.18800    0.18800    7.8800E-02 4.1E-02 4.1E-02    8.0  8.0  BLOOM 69         SLAC-PUB-0653
 134  1.86500    1.86500    1.86500    0.14860    4.4E-03 4.4E-03    3.4  3.4  ARMSTRONG 72     PR D5, 1640
 135  1.89000    1.89000    1.89000    0.15390    4.7E-03 4.7E-03    3.4  3.4  ARMSTRONG 72     PR D5, 1640
 136  1.91500    1.91500    1.91500    0.13540    4.6E-03 4.6E-03    3.4  3.4  ARMSTRONG 72     PR D5, 1640
 137  1.92000    1.92000    1.92000    0.11500    1.2E-02 1.2E-02    0.0  0.0  HILPERT 68       PL 27B, 474
 138  1.94000    1.94000    1.94000    0.14800    4.9E-03 4.9E-03    3.4  3.4  ARMSTRONG 72     PR D5, 1640
 139  1.96500    1.96500    1.96500    0.14430    4.7E-03 4.7E-03    3.4  3.4  ARMSTRONG 72     PR D5, 1640
 140  1.99000    1.99000    1.99000    0.14350    4.7E-03 4.7E-03    3.4  3.4  ARMSTRONG 72     PR D5, 1640
 141  2.00000    2.00000    2.00000    0.14320    2.7E-03 2.7E-03    4.0  4.0  MICHALOWSKI 77   PRL 39, 737
 142  2.01500    2.01500    2.01500    0.14910    4.8E-03 4.8E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 143  2.04000    2.04000    2.04000    0.14350    5.2E-03 5.2E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 144  2.05000    2.05000    2.05000    0.14850    6.7E-03 6.7E-03    1.2  1.2  MEYER 70         PL 33B, 189
 145  2.06500    2.06500    2.06500    0.13800    5.3E-03 5.3E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 146  2.09000    2.09000    2.09000    0.13170    5.3E-03 5.3E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 147  2.11500    2.11500    2.11500    0.14450    5.2E-03 5.2E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 148  2.14000    2.14000    2.14000    0.13750    5.3E-03 5.3E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 149  2.16500    2.16500    2.16500    0.14490    5.3E-03 5.3E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 150  2.19000    2.19000    2.19000    0.13590    5.3E-03 5.3E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 151  2.21500    2.21500    2.21500    0.13830    5.4E-03 5.4E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 152  2.24000    2.24000    2.24000    0.13900    5.5E-03 5.5E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 153  2.25300    2.25300    2.25300    0.14630    8.0E-03 8.0E-03    6.6  6.6  BLOOM 69         SLAC-PUB-0653
 154  2.26500    2.26500    2.26500    0.13610    5.5E-03 5.5E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 155  2.29000    2.29000    2.29000    0.12860    5.5E-03 5.5E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 156  2.31500    2.31500    2.31500    0.13590    5.6E-03 5.6E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 157  2.34000    2.34000    2.34000    0.13950    5.8E-03 5.8E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 158  2.35000    2.35000    2.35000    0.14420    8.0E-03 8.0E-03    1.2  1.2  MEYER 70         PL 33B, 189
 159  2.36500    2.36500    2.36500    0.13270    5.5E-03 5.5E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 160  2.39000    2.39000    2.39000    0.13870    5.6E-03 5.6E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 161  2.41500    2.41500    2.41500    0.14310    5.7E-03 5.7E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 162  2.44000    2.44000    2.44000    0.14030    5.8E-03 5.8E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 163  2.46500    2.46500    2.46500    0.14040    5.6E-03 5.6E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 164  2.49000    2.49000    2.49000    0.13890    6.1E-03 6.1E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 165  2.50000    2.50000    2.50000    0.13400    8.0E-03 8.0E-03    0.0  0.0  DIETERLE 69      PRL 23, 1191
 166  2.51500    2.51500    2.51500    0.14100    5.8E-03 5.8E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 167  2.54000    2.54000    2.54000    0.13040    5.8E-03 5.8E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 168  2.56500    2.56500    2.56500    0.13630    5.7E-03 5.7E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 169  2.59000    2.59000    2.59000    0.12410    7.7E-03 7.7E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 170  2.61500    2.61500    2.61500    0.12840    7.0E-03 7.0E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 171  2.64000    2.64000    2.64000    0.12990    7.7E-03 7.7E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 172  2.65000    2.65000    2.65000    0.14200    9.5E-03 9.5E-03    1.2  1.2  MEYER 70         PL 33B, 189
 173  2.66500    2.66500    2.66500    0.13250    7.3E-03 7.3E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 174  2.69000    2.69000    2.69000    0.13430    5.9E-03 5.9E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 175  2.71500    2.71500    2.71500    0.13870    6.0E-03 6.0E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 176  2.74000    2.74000    2.74000    0.13280    6.1E-03 6.1E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 177  2.76500    2.76500    2.76500    0.14440    4.3E-03 4.3E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 178  2.79000    2.79000    2.79000    0.13340    4.1E-03 4.1E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 179  2.80000    2.40000    3.30000    0.13200    3.0E-03 3.0E-03    0.0  0.0  BALLAM 72        PR D5, 545
 180  2.81500    2.81500    2.81500    0.13620    3.8E-03 3.8E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 181  2.84000    2.84000    2.84000    0.13020    4.0E-03 4.0E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 182  2.86500    2.86500    2.86500    0.13380    3.7E-03 3.7E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 183  2.88800    2.88800    2.88800    0.14820    5.0E-03 5.0E-03    6.6  6.6  BLOOM 69         SLAC-PUB-0653
 184  2.89000    2.89000    2.89000    0.13390    3.8E-03 3.8E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
